Season,Team0,Team1,DayDate,Seed,Site,MOV,FG2M,FG2A,FG3M,FG3A,FT1M,FT1A,ORB,DRB,AST,TOVR,STL,BLK,PFL,Outcome
2022,1345,1463,2022-03-18,-11,0,22,-1,-12,3,5,21,22,4,8,1,-1,4,0,-8,0
2022,1371,1395,2022-03-18,1,0,-27,-12,-1,2,11,-5,-3,-2,-12,-6,1,1,1,2,1
2022,1400,1439,2022-03-18,-5,0,8,4,10,6,7,-6,-4,4,-4,6,-6,5,1,3,0
2022,1286,1403,2022-03-18,-11,0,-35,-15,1,-4,4,-1,-4,1,-11,-9,3,-1,-4,4,1
2022,1174,1437,2022-03-18,-13,0,-20,-6,-5,-10,-8,2,4,-4,-6,-7,0,3,0,1,1
2022,1159,1458,2022-03-18,-11,0,-7,-4,-5,4,5,-3,-5,-2,0,-1,5,-3,-2,3,1
2022,1116,1308,2022-03-19,-8,0,5,-4,-2,-3,-10,16,15,-1,-2,2,-6,8,-3,-1,0
2022,1211,1272,2022-03-19,-8,0,4,0,-12,5,8,-1,4,-2,2,6,0,0,2,-8,0
2022,1166,1242,2022-03-19,-8,0,-7,-6,-7,6,12,-1,1,-7,-11,4,1,1,-4,-5,1
2022,1276,1397,2022-03-19,8,0,8,-1,-13,4,-2,6,8,-4,6,0,8,-3,2,-6,0
2022,1124,1314,2022-03-19,7,0,-7,0,24,-2,12,-5,-10,8,-13,-11,-7,3,0,1,1
2022,1344,1350,2022-03-19,-8,0,28,7,1,11,0,3,-7,0,11,9,0,2,-1,2,0
2022,1293,1389,2022-03-19,8,0,-10,-4,-1,5,11,-7,-6,1,-9,-1,2,3,0,2,1
2022,1388,1417,2022-03-19,-1,0,-16,-6,3,3,12,-7,-7,4,-4,-2,3,0,1,4,1
2022,1112,1395,2022-03-20,-8,0,5,5,-6,-1,1,-4,-5,-4,3,3,2,-1,1,-1,0
2022,1181,1277,2022-03-20,-5,0,9,5,-9,-6,-9,5,9,-5,2,-1,3,2,1,-7,0
2022,1222,1228,2022-03-20,1,0,15,8,9,0,-3,-1,1,9,2,-1,-7,2,4,1,0
2022,1235,1458,2022-03-20,8,0,5,6,11,1,-8,-8,-9,1,-2,5,-3,3,-4,7,0
2022,1120,1274,2022-03-20,8,0,-18,-11,3,2,11,2,4,10,-1,-8,9,-9,2,8,1
2022,1345,1400,2022-03-20,-3,0,10,-6,-25,-4,-11,26,34,-3,15,-6,5,-2,1,-13,0
2022,1323,1403,2022-03-20,-8,0,-6,-4,-7,5,13,-3,-2,-3,0,-2,3,-5,-2,-3,1
2022,1326,1437,2022-03-20,-5,0,-10,1,5,-1,-1,-11,-9,4,3,2,3,-3,2,4,1
2022,1116,1211,2022-03-24,3,0,6,5,8,2,4,-6,-6,-2,-3,4,-6,1,3,3,0
2022,1181,1403,2022-03-24,-1,0,5,-3,-12,1,0,10,8,-5,4,0,1,0,3,-2,0
2022,1112,1222,2022-03-24,4,0,-12,-5,4,-2,2,0,-2,3,-5,0,3,2,-3,2,1
2022,1276,1437,2022-03-24,-9,0,-8,-1,2,-3,-12,-3,2,3,-1,1,1,-2,2,-1,1
2022,1242,1344,2022-03-25,-3,0,5,-1,-12,-2,-9,9,12,-2,6,-3,3,-1,7,-6,0
2022,1235,1274,2022-03-25,-1,0,-14,-1,12,-5,-4,-7,-10,8,-1,-5,3,-5,-3,6,1
2022,1314,1417,2022-03-25,4,0,7,-1,4,5,17,4,4,8,4,0,2,-5,-3,-2,0
2022,1345,1389,2022-03-25,12,0,-3,2,0,-1,0,-6,-6,4,12,2,6,-7,-2,-1,1
2022,1116,1181,2022-03-26,-2,0,-9,-3,9,2,10,-5,-7,2,-4,4,-3,-1,0,0,1
2022,1222,1437,2022-03-26,-3,0,-6,2,5,-4,-1,-6,-1,3,-3,1,0,3,2,2,1
2022,1242,1274,2022-03-27,-9,0,26,10,3,2,-7,4,13,1,12,11,-4,0,-1,-4,0
2022,1314,1389,2022-03-27,-7,0,20,7,1,2,6,4,11,8,8,4,-1,2,-2,-6,0
2022,1242,1437,2022-04-02,-1,0,16,7,-3,0,-7,2,3,-2,8,6,-2,1,4,-3,0
2022,1181,1314,2022-04-02,6,0,-4,3,8,-5,-4,-5,-4,-2,-8,5,-6,5,-1,-1,1
2022,1242,1314,2022-04-04,-7,0,3,6,-7,1,-6,-10,-8,-13,-2,2,-4,4,-1,3,0
